# ---------------------------------- WARNING ----------------------------------------,,,,
# Some of the data that you have obtained from this U.S. Geological Survey database,,,,
# may not have received Director's approval. Any such data values are qualified,,,,
# as provisional and are subject to revision. Provisional data are released on the,,,,
# condition that neither the USGS nor the United States Government may be held liable,,,,
# for any damages resulting from its use.,,,,
#,,,,
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement,,,,
#,,,,
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output,,,,
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals,,,,
#,,,,
# Contact:   gs-w_waterdata_support@usgs.gov,,,,
# retrieved: 2023-04-20 02:46:13 EDT       (caww02),,,,
#,,,,
# Data for the following 1 site(s) are contained in this file,,,,
"#    USGS 08168710 Comal Spgs at New Braunfels, TX",,,,
# -----------------------------------------------------------------------------------,,,,
#,,,,
# Data provided for site 08168710,,,,
#            TS   parameter     statistic     Description,,,,
"#        136450       00060     00003     Discharge, cubic feet per second (Mean)",,,,
#,,,,
# Data-value qualification codes included in this output:,,,,
#        ,,,,
#     A  Approved for publication -- Processing and review completed.,,,,
#     P  Provisional data subject to revision.,,,,
#     e  Value has been estimated.,,,,
# ,,,,
agency_cd,site_no,datetime,136450_00060_00003,136450_00060_00003_cd
USGS,8168710,10/31/2005,366,A
USGS,8168710,11/1/2005,365,A
USGS,8168710,11/2/2005,364,A
USGS,8168710,11/3/2005,365,A
USGS,8168710,11/4/2005,365,A
USGS,8168710,11/5/2005,364,A
USGS,8168710,11/6/2005,367,A
USGS,8168710,11/7/2005,365,A
USGS,8168710,11/8/2005,365,A
USGS,8168710,11/9/2005,359,A
USGS,8168710,11/10/2005,353,A
USGS,8168710,11/11/2005,354,A
USGS,8168710,11/12/2005,354,A
USGS,8168710,11/13/2005,355,A
USGS,8168710,11/14/2005,356,A
USGS,8168710,11/15/2005,353,A
USGS,8168710,11/16/2005,352,A
USGS,8168710,11/17/2005,351,A
USGS,8168710,11/18/2005,353,A
USGS,8168710,11/19/2005,354,A
USGS,8168710,11/20/2005,352,A
USGS,8168710,11/21/2005,353,A
USGS,8168710,11/22/2005,351,A
USGS,8168710,11/23/2005,350,A
USGS,8168710,11/24/2005,352,A
USGS,8168710,11/25/2005,355,A
USGS,8168710,11/26/2005,360,A
USGS,8168710,11/27/2005,358,A
USGS,8168710,11/28/2005,356,A
USGS,8168710,11/29/2005,354,A
USGS,8168710,11/30/2005,355,A
USGS,8168710,12/1/2005,353,A
USGS,8168710,12/2/2005,353,A
USGS,8168710,12/3/2005,354,A
USGS,8168710,12/4/2005,351,A
USGS,8168710,12/5/2005,345,A
USGS,8168710,12/6/2005,346,A
USGS,8168710,12/7/2005,349,A
USGS,8168710,12/8/2005,347,A
USGS,8168710,12/9/2005,346,A
USGS,8168710,12/10/2005,348,A
USGS,8168710,12/11/2005,349,A
USGS,8168710,12/12/2005,349,A
USGS,8168710,12/13/2005,351,A
USGS,8168710,12/14/2005,350,A
USGS,8168710,12/15/2005,349,A
USGS,8168710,12/16/2005,350,A
USGS,8168710,12/17/2005,350,A
USGS,8168710,12/18/2005,350,A
USGS,8168710,12/19/2005,352,A
USGS,8168710,12/20/2005,350,A
USGS,8168710,12/21/2005,346,A
USGS,8168710,12/22/2005,345,A
USGS,8168710,12/23/2005,345,A
USGS,8168710,12/24/2005,347,A
USGS,8168710,12/25/2005,347,A
USGS,8168710,12/26/2005,347,A
USGS,8168710,12/27/2005,347,A
USGS,8168710,12/28/2005,342,A
USGS,8168710,12/29/2005,342,A
USGS,8168710,12/30/2005,339,A
USGS,8168710,12/31/2005,339,A
USGS,8168710,1/1/2006,340,A
USGS,8168710,1/2/2006,338,A
USGS,8168710,1/3/2006,336,A
USGS,8168710,1/4/2006,333,A
USGS,8168710,1/5/2006,333,A
USGS,8168710,1/6/2006,333,A
USGS,8168710,1/7/2006,332,A
USGS,8168710,1/8/2006,333,A
USGS,8168710,1/9/2006,333,A
USGS,8168710,1/10/2006,332,A
USGS,8168710,1/11/2006,332,A
USGS,8168710,1/12/2006,332,A
USGS,8168710,1/13/2006,329,A
USGS,8168710,1/14/2006,332,A
USGS,8168710,1/15/2006,331,A
USGS,8168710,1/16/2006,335,A
USGS,8168710,1/17/2006,332,A
USGS,8168710,1/18/2006,328,A
USGS,8168710,1/19/2006,331,A
USGS,8168710,1/20/2006,331,A
USGS,8168710,1/21/2006,329,A
USGS,8168710,1/22/2006,328,A
USGS,8168710,1/23/2006,327,A
USGS,8168710,1/24/2006,327,A
USGS,8168710,1/25/2006,326,A
USGS,8168710,1/26/2006,327,A
USGS,8168710,1/27/2006,327,A
USGS,8168710,1/28/2006,328,A
USGS,8168710,1/29/2006,327,A
USGS,8168710,1/30/2006,328,A
USGS,8168710,1/31/2006,327,A
USGS,8168710,2/1/2006,327,A
USGS,8168710,2/2/2006,327,A
USGS,8168710,2/3/2006,326,A
USGS,8168710,2/4/2006,326,A
USGS,8168710,2/5/2006,327,A
USGS,8168710,2/6/2006,327,A
USGS,8168710,2/7/2006,325,A
USGS,8168710,2/8/2006,323,A
USGS,8168710,2/9/2006,321,A
USGS,8168710,2/10/2006,323,A
USGS,8168710,2/11/2006,321,A
USGS,8168710,2/12/2006,319,A
USGS,8168710,2/13/2006,316,A
USGS,8168710,2/14/2006,314,A
USGS,8168710,2/15/2006,312,A
USGS,8168710,2/16/2006,315,A
USGS,8168710,2/17/2006,312,A
USGS,8168710,2/18/2006,311,A
USGS,8168710,2/19/2006,312,A
USGS,8168710,2/20/2006,312,A
USGS,8168710,2/21/2006,312,A
USGS,8168710,2/22/2006,312,A
USGS,8168710,2/23/2006,311,A
USGS,8168710,2/24/2006,310,A
USGS,8168710,2/25/2006,315,A
USGS,8168710,2/26/2006,312,A
USGS,8168710,2/27/2006,311,A
USGS,8168710,2/28/2006,310,A
USGS,8168710,3/1/2006,309,A
USGS,8168710,3/2/2006,307,A
USGS,8168710,3/3/2006,304,A
USGS,8168710,3/4/2006,303,A
USGS,8168710,3/5/2006,302,A
USGS,8168710,3/6/2006,299,A
USGS,8168710,3/7/2006,298,A
USGS,8168710,3/8/2006,296,A
USGS,8168710,3/9/2006,293,A
USGS,8168710,3/10/2006,290,A
USGS,8168710,3/11/2006,290,A
USGS,8168710,3/12/2006,288,A
USGS,8168710,3/13/2006,289,A
USGS,8168710,3/14/2006,287,A
USGS,8168710,3/15/2006,285,A
USGS,8168710,3/16/2006,286,A
USGS,8168710,3/17/2006,286,A
USGS,8168710,3/18/2006,286,A
USGS,8168710,3/19/2006,286,A
USGS,8168710,3/20/2006,301,A:e
USGS,8168710,3/21/2006,317,A
USGS,8168710,3/22/2006,317,A
USGS,8168710,3/23/2006,316,A
USGS,8168710,3/24/2006,317,A
USGS,8168710,3/25/2006,317,A
USGS,8168710,3/26/2006,318,A
USGS,8168710,3/27/2006,319,A
USGS,8168710,3/28/2006,322,A
USGS,8168710,3/29/2006,319,A
USGS,8168710,3/30/2006,319,A
USGS,8168710,3/31/2006,318,A
USGS,8168710,4/1/2006,317,A
USGS,8168710,4/2/2006,318,A
USGS,8168710,4/3/2006,316,A
USGS,8168710,4/4/2006,316,A
USGS,8168710,4/5/2006,320,A
USGS,8168710,4/6/2006,318,A
USGS,8168710,4/7/2006,315,A
USGS,8168710,4/8/2006,313,A
USGS,8168710,4/9/2006,314,A
USGS,8168710,4/10/2006,310,A
USGS,8168710,4/11/2006,312,A
USGS,8168710,4/12/2006,309,A
USGS,8168710,4/13/2006,305,A
USGS,8168710,4/14/2006,305,A
USGS,8168710,4/15/2006,302,A
USGS,8168710,4/16/2006,301,A
USGS,8168710,4/17/2006,298,A
USGS,8168710,4/18/2006,298,A
USGS,8168710,4/19/2006,296,A
USGS,8168710,4/20/2006,292,A
USGS,8168710,4/21/2006,295,A:e
USGS,8168710,4/22/2006,298,A
USGS,8168710,4/23/2006,298,A
USGS,8168710,4/24/2006,298,A
USGS,8168710,4/25/2006,296,A
USGS,8168710,4/26/2006,294,A
USGS,8168710,4/27/2006,294,A
USGS,8168710,4/28/2006,292,A
USGS,8168710,4/29/2006,295,A:e
USGS,8168710,4/30/2006,298,A
USGS,8168710,5/1/2006,299,A
USGS,8168710,5/2/2006,298,A:e
USGS,8168710,5/3/2006,296,A:e
USGS,8168710,5/4/2006,295,A
USGS,8168710,5/5/2006,299,A:e
USGS,8168710,5/6/2006,302,A:e
USGS,8168710,5/7/2006,306,A:e
USGS,8168710,5/8/2006,310,A
USGS,8168710,5/9/2006,306,A
USGS,8168710,5/10/2006,305,A
USGS,8168710,5/11/2006,301,A
USGS,8168710,5/12/2006,301,A
USGS,8168710,5/13/2006,302,A
USGS,8168710,5/14/2006,299,A
USGS,8168710,5/15/2006,301,A
USGS,8168710,5/16/2006,297,A
USGS,8168710,5/17/2006,296,A
USGS,8168710,5/18/2006,293,A
USGS,8168710,5/19/2006,291,A
USGS,8168710,5/20/2006,288,A
USGS,8168710,5/21/2006,288,A
USGS,8168710,5/22/2006,283,A
USGS,8168710,5/23/2006,279,A
USGS,8168710,5/24/2006,275,A
USGS,8168710,5/25/2006,273,A
USGS,8168710,5/26/2006,273,A
USGS,8168710,5/27/2006,271,A
USGS,8168710,5/28/2006,272,A
USGS,8168710,5/29/2006,275,A
USGS,8168710,5/30/2006,270,A
USGS,8168710,5/31/2006,269,A
USGS,8168710,6/1/2006,272,A
USGS,8168710,6/2/2006,272,A
USGS,8168710,6/3/2006,272,A
USGS,8168710,6/4/2006,270,A
USGS,8168710,6/5/2006,269,A
USGS,8168710,6/6/2006,265,A
USGS,8168710,6/7/2006,262,A
USGS,8168710,6/8/2006,260,A
USGS,8168710,6/9/2006,257,A
USGS,8168710,6/10/2006,258,A
USGS,8168710,6/11/2006,257,A
USGS,8168710,6/12/2006,248,A
USGS,8168710,6/13/2006,248,A
USGS,8168710,6/14/2006,244,A
USGS,8168710,6/15/2006,244,A
USGS,8168710,6/16/2006,241,A
USGS,8168710,6/17/2006,250,A:e
USGS,8168710,6/18/2006,251,A:e
USGS,8168710,6/19/2006,256,A
USGS,8168710,6/20/2006,254,A:e
USGS,8168710,6/21/2006,252,A
USGS,8168710,6/22/2006,253,A
USGS,8168710,6/23/2006,249,A
USGS,8168710,6/24/2006,249,A
USGS,8168710,6/25/2006,248,A
USGS,8168710,6/26/2006,246,A
USGS,8168710,6/27/2006,242,A
USGS,8168710,6/28/2006,238,A
USGS,8168710,6/29/2006,237,A
USGS,8168710,6/30/2006,236,A
USGS,8168710,7/1/2006,235,A
USGS,8168710,7/2/2006,241,A
USGS,8168710,7/3/2006,246,A
USGS,8168710,7/4/2006,251,A:e
USGS,8168710,7/5/2006,256,A:e
USGS,8168710,7/6/2006,262,A:e
USGS,8168710,7/7/2006,267,A
USGS,8168710,7/8/2006,263,A
USGS,8168710,7/9/2006,264,A
USGS,8168710,7/10/2006,260,A
USGS,8168710,7/11/2006,258,A
USGS,8168710,7/12/2006,252,A
USGS,8168710,7/13/2006,249,A
USGS,8168710,7/14/2006,247,A
USGS,8168710,7/15/2006,247,A
USGS,8168710,7/16/2006,248,A
USGS,8168710,7/17/2006,245,A
USGS,8168710,7/18/2006,239,A
USGS,8168710,7/19/2006,232,A
USGS,8168710,7/20/2006,233,A
USGS,8168710,7/21/2006,229,A
USGS,8168710,7/22/2006,232,A
USGS,8168710,7/23/2006,235,A
USGS,8168710,7/24/2006,233,A
USGS,8168710,7/25/2006,231,A
USGS,8168710,7/26/2006,228,A
USGS,8168710,7/27/2006,230,A
USGS,8168710,7/28/2006,228,A
USGS,8168710,7/29/2006,229,A
USGS,8168710,7/30/2006,229,A
USGS,8168710,7/31/2006,226,A
USGS,8168710,8/1/2006,225,A
USGS,8168710,8/2/2006,223,A
USGS,8168710,8/3/2006,222,A
USGS,8168710,8/4/2006,219,A
USGS,8168710,8/5/2006,224,A
USGS,8168710,8/6/2006,223,A
USGS,8168710,8/7/2006,222,A
USGS,8168710,8/8/2006,222,A
USGS,8168710,8/9/2006,222,A
USGS,8168710,8/10/2006,220,A
USGS,8168710,8/11/2006,218,A
USGS,8168710,8/12/2006,219,A
USGS,8168710,8/13/2006,221,A
USGS,8168710,8/14/2006,218,A
USGS,8168710,8/15/2006,212,A
USGS,8168710,8/16/2006,209,A
USGS,8168710,8/17/2006,208,A
USGS,8168710,8/18/2006,204,A
USGS,8168710,8/19/2006,208,A
USGS,8168710,8/20/2006,212,A
USGS,8168710,8/21/2006,210,A
USGS,8168710,8/22/2006,204,A
USGS,8168710,8/23/2006,204,A
USGS,8168710,8/24/2006,203,A
USGS,8168710,8/25/2006,202,A
USGS,8168710,8/26/2006,206,A
USGS,8168710,8/27/2006,208,A
USGS,8168710,8/28/2006,205,A
USGS,8168710,8/29/2006,203,A
USGS,8168710,8/30/2006,206,A
USGS,8168710,8/31/2006,206,A
USGS,8168710,9/1/2006,204,A
USGS,8168710,9/2/2006,205,A
USGS,8168710,9/3/2006,209,A
USGS,8168710,9/4/2006,210,A
USGS,8168710,9/5/2006,214,A
USGS,8168710,9/6/2006,213,A
USGS,8168710,9/7/2006,216,A
USGS,8168710,9/8/2006,217,A
USGS,8168710,9/9/2006,220,A
USGS,8168710,9/10/2006,224,A
USGS,8168710,9/11/2006,224,A
USGS,8168710,9/12/2006,227,A:e
USGS,8168710,9/13/2006,230,A
USGS,8168710,9/14/2006,231,A
USGS,8168710,9/15/2006,238,A
USGS,8168710,9/16/2006,236,A
USGS,8168710,9/17/2006,239,A
USGS,8168710,9/18/2006,244,A
USGS,8168710,9/19/2006,243,A
USGS,8168710,9/20/2006,245,A
USGS,8168710,9/21/2006,246,A
USGS,8168710,9/22/2006,247,A
USGS,8168710,9/23/2006,248,A
USGS,8168710,9/24/2006,248,A
USGS,8168710,9/25/2006,248,A
USGS,8168710,9/26/2006,245,A
USGS,8168710,9/27/2006,247,A
USGS,8168710,9/28/2006,247,A
USGS,8168710,9/29/2006,244,A
USGS,8168710,9/30/2006,247,A
USGS,8168710,10/1/2006,248,A
USGS,8168710,10/2/2006,249,A
USGS,8168710,10/3/2006,245,A
USGS,8168710,10/4/2006,245,A
USGS,8168710,10/5/2006,244,A
USGS,8168710,10/6/2006,243,A
USGS,8168710,10/7/2006,243,A
USGS,8168710,10/8/2006,245,A
USGS,8168710,10/9/2006,242,A
USGS,8168710,10/10/2006,243,A:e
USGS,8168710,10/11/2006,244,A
USGS,8168710,10/12/2006,245,A
USGS,8168710,10/13/2006,245,A
USGS,8168710,10/14/2006,248,A
USGS,8168710,10/15/2006,250,A
USGS,8168710,10/16/2006,251,A
USGS,8168710,10/17/2006,250,A
USGS,8168710,10/18/2006,253,A:e
USGS,8168710,10/19/2006,255,A:e
USGS,8168710,10/20/2006,258,A
USGS,8168710,10/21/2006,254,A
USGS,8168710,10/22/2006,249,A
USGS,8168710,10/23/2006,248,A
USGS,8168710,10/24/2006,246,A
USGS,8168710,10/25/2006,250,A:e
USGS,8168710,10/26/2006,255,A
USGS,8168710,10/27/2006,251,A
USGS,8168710,10/28/2006,251,A
USGS,8168710,10/29/2006,252,A
USGS,8168710,10/30/2006,253,A
USGS,8168710,10/31/2006,251,A
USGS,8168710,11/1/2006,250,A
USGS,8168710,11/2/2006,250,A
USGS,8168710,11/3/2006,250,A
USGS,8168710,11/4/2006,252,A
USGS,8168710,11/5/2006,255,A
USGS,8168710,11/6/2006,257,A:e
USGS,8168710,11/7/2006,259,A
USGS,8168710,11/8/2006,257,A
USGS,8168710,11/9/2006,258,A
USGS,8168710,11/10/2006,258,A
USGS,8168710,11/11/2006,257,A
USGS,8168710,11/12/2006,260,A
USGS,8168710,11/13/2006,260,A
USGS,8168710,11/14/2006,259,A
USGS,8168710,11/15/2006,258,A
USGS,8168710,11/16/2006,258,A
USGS,8168710,11/17/2006,257,A
USGS,8168710,11/18/2006,259,A
USGS,8168710,11/19/2006,258,A
USGS,8168710,11/20/2006,258,A
USGS,8168710,11/21/2006,258,A
USGS,8168710,11/22/2006,258,A
USGS,8168710,11/23/2006,259,A
USGS,8168710,11/24/2006,260,A
USGS,8168710,11/25/2006,260,A
USGS,8168710,11/26/2006,262,A
USGS,8168710,11/27/2006,261,A
USGS,8168710,11/28/2006,259,A
USGS,8168710,11/29/2006,260,A
USGS,8168710,11/30/2006,258,A
USGS,8168710,12/1/2006,258,A
USGS,8168710,12/2/2006,259,A
USGS,8168710,12/3/2006,260,A
USGS,8168710,12/4/2006,261,A
USGS,8168710,12/5/2006,260,A
USGS,8168710,12/6/2006,261,A
USGS,8168710,12/7/2006,261,A
USGS,8168710,12/8/2006,261,A
USGS,8168710,12/9/2006,262,A
USGS,8168710,12/10/2006,264,A
USGS,8168710,12/11/2006,264,A
USGS,8168710,12/12/2006,263,A
USGS,8168710,12/13/2006,264,A
USGS,8168710,12/14/2006,264,A
USGS,8168710,12/15/2006,263,A
USGS,8168710,12/16/2006,263,A
USGS,8168710,12/17/2006,263,A
USGS,8168710,12/18/2006,263,A
USGS,8168710,12/19/2006,263,A
USGS,8168710,12/20/2006,264,A
USGS,8168710,12/21/2006,263,A
USGS,8168710,12/22/2006,263,A
USGS,8168710,12/23/2006,264,A:e
USGS,8168710,12/24/2006,264,A:e
USGS,8168710,12/25/2006,264,A:e
USGS,8168710,12/26/2006,265,A
USGS,8168710,12/27/2006,262,A
USGS,8168710,12/28/2006,263,A
USGS,8168710,12/29/2006,264,A
USGS,8168710,12/30/2006,264,A:e
USGS,8168710,12/31/2006,265,A:e
USGS,8168710,1/1/2007,265,A
USGS,8168710,1/2/2007,263,A
USGS,8168710,1/3/2007,266,A
USGS,8168710,1/4/2007,268,A:e
USGS,8168710,1/5/2007,270,A:e
USGS,8168710,1/6/2007,272,A
USGS,8168710,1/7/2007,271,A
USGS,8168710,1/8/2007,268,A
USGS,8168710,1/9/2007,268,A
USGS,8168710,1/10/2007,269,A
USGS,8168710,1/11/2007,271,A
USGS,8168710,1/12/2007,271,A
USGS,8168710,1/13/2007,276,A:e
USGS,8168710,1/14/2007,278,A:e
USGS,8168710,1/15/2007,281,A:e
USGS,8168710,1/16/2007,283,A:e
USGS,8168710,1/17/2007,286,A:e
USGS,8168710,1/18/2007,288,A:e
USGS,8168710,1/19/2007,291,A
USGS,8168710,1/20/2007,293,A
USGS,8168710,1/21/2007,293,A
USGS,8168710,1/22/2007,288,A
USGS,8168710,1/23/2007,285,A
USGS,8168710,1/24/2007,289,A:e
USGS,8168710,1/25/2007,293,A:e
USGS,8168710,1/26/2007,297,A
USGS,8168710,1/27/2007,294,A
USGS,8168710,1/28/2007,292,A
USGS,8168710,1/29/2007,293,A
USGS,8168710,1/30/2007,292,A
USGS,8168710,1/31/2007,292,A
USGS,8168710,2/1/2007,292,A
USGS,8168710,2/2/2007,291,A
USGS,8168710,2/3/2007,291,A
USGS,8168710,2/4/2007,292,A
USGS,8168710,2/5/2007,290,A
USGS,8168710,2/6/2007,289,A
USGS,8168710,2/7/2007,289,A
USGS,8168710,2/8/2007,289,A
USGS,8168710,2/9/2007,288,A
USGS,8168710,2/10/2007,288,A
USGS,8168710,2/11/2007,289,A
USGS,8168710,2/12/2007,290,A
USGS,8168710,2/13/2007,286,A
USGS,8168710,2/14/2007,284,A
USGS,8168710,2/15/2007,283,A
USGS,8168710,2/16/2007,282,A
USGS,8168710,2/17/2007,280,A
USGS,8168710,2/18/2007,280,A
USGS,8168710,2/19/2007,278,A
USGS,8168710,2/20/2007,273,A
USGS,8168710,2/21/2007,271,A
USGS,8168710,2/22/2007,270,A
USGS,8168710,2/23/2007,269,A
USGS,8168710,2/24/2007,269,A
USGS,8168710,2/25/2007,267,A
USGS,8168710,2/26/2007,266,A
USGS,8168710,2/27/2007,263,A
USGS,8168710,2/28/2007,262,A
USGS,8168710,3/1/2007,261,A
USGS,8168710,3/2/2007,259,A
USGS,8168710,3/3/2007,256,A
USGS,8168710,3/4/2007,258,A
USGS,8168710,3/5/2007,257,A
USGS,8168710,3/6/2007,252,A
USGS,8168710,3/7/2007,253,A
USGS,8168710,3/8/2007,251,A
USGS,8168710,3/9/2007,251,A
USGS,8168710,3/10/2007,251,A
USGS,8168710,3/11/2007,259,A:e
USGS,8168710,3/12/2007,267,A:e
USGS,8168710,3/13/2007,275,A:e
USGS,8168710,3/14/2007,284,A:e
USGS,8168710,3/15/2007,293,A
USGS,8168710,3/16/2007,286,A
USGS,8168710,3/17/2007,285,A
USGS,8168710,3/18/2007,287,A
USGS,8168710,3/19/2007,286,A
USGS,8168710,3/20/2007,286,A
USGS,8168710,3/21/2007,286,A
USGS,8168710,3/22/2007,286,A
USGS,8168710,3/23/2007,286,A
USGS,8168710,3/24/2007,288,A
USGS,8168710,3/25/2007,288,A
USGS,8168710,3/26/2007,290,A:e
USGS,8168710,3/27/2007,293,A:e
USGS,8168710,3/28/2007,295,A:e
USGS,8168710,3/29/2007,298,A
USGS,8168710,3/30/2007,301,A:e
USGS,8168710,3/31/2007,304,A:e
USGS,8168710,4/1/2007,307,A:e
USGS,8168710,4/2/2007,310,A
USGS,8168710,4/3/2007,307,A
USGS,8168710,4/4/2007,304,A
USGS,8168710,4/5/2007,303,A
USGS,8168710,4/6/2007,303,A
USGS,8168710,4/7/2007,313,A
USGS,8168710,4/8/2007,309,A:e
USGS,8168710,4/9/2007,313,A:e
USGS,8168710,4/10/2007,316,A
USGS,8168710,4/11/2007,311,A
USGS,8168710,4/12/2007,310,A
USGS,8168710,4/13/2007,314,A
USGS,8168710,4/14/2007,309,A
USGS,8168710,4/15/2007,312,A
USGS,8168710,4/16/2007,314,A
USGS,8168710,4/17/2007,318,A
USGS,8168710,4/18/2007,322,A
USGS,8168710,4/19/2007,317,A
USGS,8168710,4/20/2007,315,A
USGS,8168710,4/21/2007,314,A
USGS,8168710,4/22/2007,314,A
USGS,8168710,4/23/2007,317,A
USGS,8168710,4/24/2007,315,A
USGS,8168710,4/25/2007,324,A:e
USGS,8168710,4/26/2007,321,A:e
USGS,8168710,4/27/2007,323,A:e
USGS,8168710,4/28/2007,330,A:e
USGS,8168710,4/29/2007,329,A
USGS,8168710,4/30/2007,329,A:e
USGS,8168710,5/1/2007,330,A:e
USGS,8168710,5/2/2007,330,A
USGS,8168710,5/3/2007,325,A
USGS,8168710,5/4/2007,325,A
USGS,8168710,5/5/2007,325,A
USGS,8168710,5/6/2007,324,A
USGS,8168710,5/7/2007,323,A
USGS,8168710,5/8/2007,323,A
USGS,8168710,5/9/2007,323,A
USGS,8168710,5/10/2007,323,A
USGS,8168710,5/11/2007,322,A
USGS,8168710,5/12/2007,322,A
USGS,8168710,5/13/2007,322,A
USGS,8168710,5/14/2007,323,A
USGS,8168710,5/15/2007,320,A
USGS,8168710,5/16/2007,318,A:e
USGS,8168710,5/17/2007,316,A
USGS,8168710,5/18/2007,318,A
USGS,8168710,5/19/2007,317,A
USGS,8168710,5/20/2007,317,A
USGS,8168710,5/21/2007,317,A
USGS,8168710,5/22/2007,319,A
USGS,8168710,5/23/2007,318,A
USGS,8168710,5/24/2007,317,A
USGS,8168710,5/25/2007,324,A:e
USGS,8168710,5/26/2007,321,A:e
USGS,8168710,5/27/2007,322,A:e
USGS,8168710,5/28/2007,330,A:e
USGS,8168710,5/29/2007,329,A:e
USGS,8168710,5/30/2007,328,A
USGS,8168710,5/31/2007,323,A:e
USGS,8168710,6/1/2007,318,A:e
USGS,8168710,6/2/2007,313,A
USGS,8168710,6/3/2007,308,A
USGS,8168710,6/4/2007,303,A
USGS,8168710,6/5/2007,298,A
USGS,8168710,6/6/2007,295,A
USGS,8168710,6/7/2007,291,A
USGS,8168710,6/8/2007,298,A:e
USGS,8168710,6/9/2007,297,A:e
USGS,8168710,6/10/2007,305,A
USGS,8168710,6/11/2007,304,A
USGS,8168710,6/12/2007,303,A
USGS,8168710,6/13/2007,297,A
USGS,8168710,6/14/2007,295,A
USGS,8168710,6/15/2007,293,A
USGS,8168710,6/16/2007,297,A:e
USGS,8168710,6/17/2007,301,A
USGS,8168710,6/18/2007,299,A
USGS,8168710,6/19/2007,302,A
USGS,8168710,6/20/2007,302,A:e
USGS,8168710,6/21/2007,304,A:e
USGS,8168710,6/22/2007,306,A:e
USGS,8168710,6/23/2007,307,A:e
USGS,8168710,6/24/2007,309,A
USGS,8168710,6/25/2007,311,A:e
USGS,8168710,6/26/2007,313,A:e
USGS,8168710,6/27/2007,315,A
USGS,8168710,6/28/2007,323,A:e
USGS,8168710,6/29/2007,331,A:e
USGS,8168710,6/30/2007,339,A:e
USGS,8168710,7/1/2007,347,A
USGS,8168710,7/2/2007,354,A
USGS,8168710,7/3/2007,361,A:e
USGS,8168710,7/4/2007,367,A:e
USGS,8168710,7/5/2007,374,A
USGS,8168710,7/6/2007,371,A:e
USGS,8168710,7/7/2007,368,A:e
USGS,8168710,7/8/2007,364,A:e
USGS,8168710,7/9/2007,361,A:e
USGS,8168710,7/10/2007,358,A
USGS,8168710,7/11/2007,360,A:e
USGS,8168710,7/12/2007,363,A
USGS,8168710,7/13/2007,357,A
USGS,8168710,7/14/2007,355,A
USGS,8168710,7/15/2007,367,A:e
USGS,8168710,7/16/2007,379,A
USGS,8168710,7/17/2007,383,A
USGS,8168710,7/18/2007,413,A:e
USGS,8168710,7/19/2007,420,A
USGS,8168710,7/20/2007,439,A:e
USGS,8168710,7/21/2007,458,A:e
USGS,8168710,7/22/2007,477,A:e
USGS,8168710,7/23/2007,498,A
USGS,8168710,7/24/2007,494,A:e
USGS,8168710,7/25/2007,490,A:e
USGS,8168710,7/26/2007,487,A:e
USGS,8168710,7/27/2007,484,A:e
USGS,8168710,7/28/2007,480,A
USGS,8168710,7/29/2007,474,A
USGS,8168710,7/30/2007,473,A
USGS,8168710,7/31/2007,462,A:e
USGS,8168710,8/1/2007,452,A
USGS,8168710,8/2/2007,452,A
USGS,8168710,8/3/2007,452,A
USGS,8168710,8/4/2007,457,A
USGS,8168710,8/5/2007,452,A
USGS,8168710,8/6/2007,452,A
USGS,8168710,8/7/2007,452,A
USGS,8168710,8/8/2007,452,A
USGS,8168710,8/9/2007,452,A
USGS,8168710,8/10/2007,451,A
USGS,8168710,8/11/2007,451,A
USGS,8168710,8/12/2007,451,A
USGS,8168710,8/13/2007,451,A
USGS,8168710,8/14/2007,450,A
USGS,8168710,8/15/2007,448,A
USGS,8168710,8/16/2007,448,A:e
USGS,8168710,8/17/2007,448,A:e
USGS,8168710,8/18/2007,448,A
USGS,8168710,8/19/2007,452,A
USGS,8168710,8/20/2007,452,A
USGS,8168710,8/21/2007,452,A
USGS,8168710,8/22/2007,452,A
USGS,8168710,8/23/2007,452,A
USGS,8168710,8/24/2007,452,A
USGS,8168710,8/25/2007,452,A
USGS,8168710,8/26/2007,452,A
USGS,8168710,8/27/2007,452,A
USGS,8168710,8/28/2007,451,A
USGS,8168710,8/29/2007,449,A
USGS,8168710,8/30/2007,449,A
USGS,8168710,8/31/2007,448,A
USGS,8168710,9/1/2007,452,A
USGS,8168710,9/2/2007,452,A
USGS,8168710,9/3/2007,451,A
USGS,8168710,9/4/2007,452,A
USGS,8168710,9/5/2007,452,A
USGS,8168710,9/6/2007,452,A
USGS,8168710,9/7/2007,452,A
USGS,8168710,9/8/2007,450,A
USGS,8168710,9/9/2007,449,A
USGS,8168710,9/10/2007,448,A
USGS,8168710,9/11/2007,449,A
USGS,8168710,9/12/2007,449,A
USGS,8168710,9/13/2007,448,A
USGS,8168710,9/14/2007,444,A
USGS,8168710,9/15/2007,452,A
USGS,8168710,9/16/2007,451,A
USGS,8168710,9/17/2007,446,A
USGS,8168710,9/18/2007,441,A
USGS,8168710,9/19/2007,441,A
USGS,8168710,9/20/2007,440,A
USGS,8168710,9/21/2007,442,A
USGS,8168710,9/22/2007,438,A
